Date,Pascals,Meters,Celsius,X,Y,Z
6:18:21,100681,53,24,328,327,427
6:18:24,100683,53,24,328,327,427
6:18:27,100683,53,24,329,327,427
6:18:30,100682,53,24,328,327,427
6:18:33,100682,53,24,329,327,427
6:18:36,100681,53,24,328,327,427
6:18:39,100681,53,24,329,327,427
6:18:42,100677,53,24,328,328,427
6:18:45,100682,53,24,328,327,427
6:18:48,100682,53,24,329,327,427
6:18:51,100683,53,24,328,327,427
6:18:54,100681,53,24,328,327,427
6:18:57,100681,53,24,328,327,427
6:19:0,100680,53,24,328,327,427
6:19:3,100682,53,24,329,328,427
6:19:6,100684,53,24,329,327,427
6:19:9,100682,53,24,328,328,427
6:19:12,100680,53,24,329,328,427
6:19:15,100678,53,24,329,328,427
6:19:18,100683,53,24,328,327,427
6:19:21,100681,53,24,329,327,427
6:19:24,100678,53,24,328,327,427
6:19:27,100685,53,24,328,327,427
6:19:30,100681,53,24,328,327,427
6:19:33,100685,53,24,328,327,427
6:19:36,100684,53,24,328,327,427
6:19:39,100683,53,24,329,327,427
6:19:42,100680,53,24,328,328,427
6:19:45,100683,53,24,329,327,427
6:19:48,100685,53,24,328,327,427
6:19:51,100685,53,24,329,327,427
6:19:54,100682,53,24,328,327,427
6:19:57,100681,53,24,328,327,427
6:20:0,100684,53,24,329,328,427
6:20:3,100683,53,24,328,327,427
6:20:6,100678,53,24,329,327,427
6:20:9,100682,53,24,329,327,427
6:20:12,100683,53,24,329,327,427
6:20:15,100682,53,24,328,328,427
6:20:18,100681,53,24,328,327,427
6:20:21,100681,53,24,329,327,427
6:20:24,100684,53,24,329,328,427
6:20:27,100683,54,24,328,327,427
6:20:29,100683,53,24,328,328,427
6:20:32,100684,53,24,329,327,427
6:20:35,100683,53,24,329,327,427
6:20:38,100680,53,24,329,327,427
6:20:41,100680,53,24,329,327,427
6:20:44,100683,53,24,329,327,427
6:20:47,100680,53,24,328,327,427
6:20:50,100684,53,24,328,327,427
6:20:53,100682,53,24,329,327,427
6:20:56,100680,53,24,329,327,427
6:20:59,100681,53,24,329,327,427
6:21:2,100683,53,24,329,327,427
6:21:5,100684,53,24,329,327,427
6:21:8,100683,53,24,328,327,427
6:21:11,100683,53,24,329,327,427
6:21:14,100680,53,24,329,327,427
6:21:17,100680,53,24,329,327,427
6:21:20,100680,53,24,328,327,427
6:21:23,100683,53,24,329,327,427
6:21:26,100682,53,24,329,327,427
6:21:29,100681,53,24,329,327,427
6:21:32,100681,53,24,329,327,427
6:21:35,100683,53,24,328,327,427
6:21:38,100681,53,24,329,327,427
6:21:41,100684,53,24,328,327,427
6:21:44,100684,53,24,328,327,427
6:21:47,100683,53,24,328,327,427
6:21:50,100679,53,24,329,327,427
6:21:53,100686,53,24,329,327,427
6:21:56,100683,53,24,329,327,427
6:21:59,100686,53,24,329,327,427
6:22:2,100682,53,24,329,327,427
6:22:5,100683,53,24,328,327,427
6:22:8,100685,53,24,328,328,427
6:22:11,100681,53,24,329,327,427
6:22:14,100684,53,24,329,327,427
6:22:17,100683,53,24,329,327,427
6:22:20,100683,53,24,329,327,427
6:22:23,100681,53,24,329,327,427
6:22:26,100684,53,24,329,327,427
6:22:29,100686,53,24,328,327,427
6:22:32,100683,53,24,329,327,427
6:22:35,100683,53,24,328,327,427
6:22:38,100678,53,24,329,328,427
6:22:41,100682,53,24,328,327,427
6:22:44,100685,53,24,329,327,427
6:22:47,100683,53,24,329,327,427
6:22:50,100685,53,24,329,327,427
6:22:53,100679,53,24,329,327,427
6:22:56,100681,53,24,329,327,427
6:22:59,100680,53,24,329,327,427
6:23:2,100684,53,24,328,328,427
6:23:5,100684,53,24,329,327,427
6:23:8,100683,53,24,328,327,427
6:23:10,100681,53,24,329,327,427
6:23:13,100682,53,24,329,327,427
6:23:16,100682,53,24,328,327,427
6:23:19,100680,53,24,328,327,427
6:23:22,100680,53,24,328,327,427
6:23:25,100683,53,24,329,327,427
6:23:28,100681,53,24,329,327,427
6:23:31,100681,53,24,329,327,427
6:23:34,100681,53,24,328,327,427
6:23:37,100684,53,24,329,327,427
6:23:40,100681,53,24,329,327,427
6:23:43,100680,53,24,328,327,427
6:23:46,100683,53,24,328,327,427
6:23:49,100682,53,24,329,327,427
6:23:52,100682,53,24,328,327,427
6:23:55,100683,53,24,329,327,427
6:23:58,100679,53,24,328,327,427
6:24:1,100680,53,24,328,328,427
6:24:4,100683,53,24,329,327,427
6:24:7,100680,54,24,328,327,427
6:24:10,100679,53,24,328,328,427
6:24:13,100685,53,24,328,327,427
6:24:16,100679,53,24,329,327,427
6:24:19,100682,53,24,328,328,427
6:24:22,100682,53,24,328,327,427
6:24:25,100679,53,24,329,327,427
6:24:28,100681,53,24,329,327,427
6:24:31,100680,53,24,328,327,427
6:24:34,100682,54,24,328,328,427
6:24:37,100680,53,24,329,327,427
6:24:40,100680,53,24,329,327,427
6:24:43,100681,53,24,329,327,427
6:24:46,100681,54,24,329,327,427
6:24:49,100681,54,24,328,327,427
6:24:52,100682,53,24,329,327,427
6:24:55,100681,54,24,329,327,427
6:24:58,100679,53,24,328,327,427
6:25:1,100680,54,24,328,327,427
6:25:4,100679,53,24,329,327,427
6:25:7,100679,53,24,328,328,427
6:25:10,100680,53,24,329,327,427
6:25:13,100679,53,24,329,327,427
6:25:16,100678,54,24,329,327,427
6:25:19,100678,53,24,329,327,427
6:25:22,100682,53,24,329,327,427
6:25:25,100680,54,24,329,327,427
6:25:28,100677,54,24,329,327,427
6:25:31,100677,54,24,329,327,427
6:25:34,100679,54,24,328,328,427
6:25:37,100677,53,24,329,328,427
6:25:40,100675,54,24,328,327,427
6:25:43,100677,53,24,329,327,427
6:25:46,100676,53,24,329,327,427
6:25:49,100680,54,24,328,327,427
6:25:52,100680,54,24,328,327,427
6:25:54,100680,53,24,328,327,427
6:25:57,100678,53,24,329,327,427
6:26:0,100677,54,24,328,327,427
6:26:3,100678,53,24,328,327,427
6:26:6,100679,54,24,328,328,427
6:26:9,100678,54,24,329,327,427
6:26:12,100676,54,24,329,327,427
6:26:15,100679,53,24,329,327,427
6:26:18,100679,53,24,328,327,427
6:26:21,100678,54,24,329,327,427
6:26:24,100681,53,24,328,328,427
6:26:27,100679,54,24,328,327,427
6:26:30,100679,53,24,329,327,427
6:26:33,100677,54,24,328,327,427
6:26:36,100675,53,24,329,328,427
6:26:39,100674,53,24,329,327,427
6:26:42,100684,54,24,329,327,427
6:26:45,100679,53,24,329,327,427
6:26:48,100680,53,24,328,327,427
6:26:51,100680,54,24,328,327,427
6:26:54,100681,54,24,329,327,427
6:26:57,100679,53,24,329,327,427
6:27:0,100678,54,24,328,327,427
6:27:3,100677,53,24,328,327,427
6:27:6,100682,53,24,328,328,427
6:27:9,100680,53,24,328,327,427
6:27:12,100679,54,24,329,327,427
6:27:15,100682,53,24,328,328,427
6:27:18,100679,53,24,329,327,427
6:27:21,100682,54,24,329,327,427
6:27:24,100682,54,24,328,327,427
6:27:27,100677,54,24,329,327,427
6:27:30,100679,53,24,328,327,427
6:27:33,100680,54,24,328,327,427
6:27:36,100680,54,24,328,327,427
6:27:39,100677,54,24,328,327,427
6:27:42,100677,54,24,329,327,427
6:27:45,100680,53,24,329,328,427
6:27:48,100681,53,24,329,327,427
6:27:51,100676,54,24,329,327,427
6:27:54,100678,53,24,329,327,427
6:27:57,100679,54,24,329,327,427
6:28:0,100675,53,24,329,327,427
6:28:3,100679,54,24,328,327,427
6:28:6,100682,53,24,329,327,427
6:28:9,100680,53,24,329,327,427
6:28:12,100679,54,24,328,327,427
6:28:15,100678,54,24,328,327,427
6:28:18,100677,54,24,329,327,427
6:28:21,100681,54,24,329,328,427
6:28:24,100678,54,24,328,327,427
6:28:27,100678,54,24,329,327,427
6:28:30,100678,54,24,329,328,427
6:28:33,100677,54,24,329,327,427
6:28:36,100677,54,24,328,327,427
6:28:38,100675,54,24,329,327,427
6:28:41,100677,54,24,329,328,427
6:28:44,100678,54,24,328,328,427
6:28:47,100676,54,24,329,327,427
6:28:50,100679,54,24,328,327,427
6:28:53,100678,54,24,329,327,427
6:28:56,100680,54,24,328,327,427
6:28:59,100679,54,24,328,327,427
6:29:2,100676,53,24,329,327,427
6:29:5,100680,54,24,329,327,427
6:29:8,100676,54,24,328,327,427
6:29:11,100682,54,24,328,327,427
6:29:14,100675,54,24,329,327,427
6:29:17,100680,53,24,329,327,427
6:29:20,100678,54,24,329,327,427
6:29:23,100680,53,24,328,327,427
6:29:26,100679,54,24,329,327,427
6:29:29,100675,53,24,329,327,427
6:29:32,100680,54,24,329,327,427
6:29:35,100679,54,24,328,327,427
6:29:38,100677,53,24,328,327,427
6:29:41,100680,54,24,329,327,427
6:29:44,100679,54,24,329,327,427
6:29:47,100679,54,24,328,327,427
6:29:50,100677,53,24,329,327,427
6:29:53,100679,53,24,329,327,427
6:29:56,100682,53,24,329,327,427
6:29:59,100676,54,24,328,327,427
6:30:2,100678,53,24,329,328,427
6:30:5,100679,53,24,328,327,427
6:30:8,100680,53,24,328,327,427
6:30:11,100676,53,24,328,327,427
6:30:14,100682,54,24,328,327,427
6:30:17,100678,54,24,328,327,427
6:30:20,100677,54,24,328,327,427
6:30:23,100681,54,24,328,327,427
6:30:26,100676,54,24,329,328,427
6:30:29,100680,54,24,328,328,427
6:30:32,100678,54,24,328,327,427
6:30:35,100676,54,24,328,327,427
6:30:38,100677,54,24,328,327,427
6:30:41,100677,53,24,328,327,427
6:30:44,100676,53,24,328,327,427
6:30:47,100682,54,24,328,327,427
6:30:50,100678,53,24,329,327,427
6:30:53,100680,54,24,328,327,427
6:30:56,100679,53,24,328,327,427
6:30:59,100677,54,24,329,328,427
6:31:2,100682,54,24,329,327,427
6:31:5,100681,53,24,328,327,427
6:31:8,100677,53,24,328,327,427
6:31:11,100675,53,24,329,328,427
6:31:14,100676,54,24,328,327,427
6:31:17,100680,54,24,328,327,427
6:31:19,100680,54,24,329,327,427
6:31:22,100682,53,24,329,327,427
6:31:25,100677,54,24,328,327,427
6:31:28,100678,54,24,328,327,427
6:31:31,100676,54,24,328,327,427
6:31:34,100682,54,24,328,327,427
6:31:37,100681,53,24,328,327,427
6:31:40,100678,54,24,329,327,427
6:31:43,100681,54,24,328,327,427
6:31:46,100681,53,24,329,328,427
6:31:49,100681,53,24,329,327,427
6:31:52,100680,53,24,328,327,427
6:31:55,100679,54,24,328,327,427
6:31:58,100679,54,24,329,328,427
6:32:1,100682,53,24,328,327,427
6:32:4,100682,53,24,328,327,427
6:32:7,100679,53,24,329,327,427
6:32:10,100676,53,24,329,327,427
6:32:13,100680,54,24,328,327,427
6:32:16,100682,53,24,329,327,427
6:32:19,100680,54,24,329,327,427
6:32:22,100678,53,24,329,327,427
6:32:25,100680,53,24,329,327,427
6:32:28,100677,53,24,328,327,427
6:32:31,100683,54,24,329,328,427
6:32:34,100681,53,24,328,327,427
6:32:37,100682,53,24,329,327,427
6:32:40,100679,53,24,328,327,427
6:32:43,100682,54,24,328,327,427
6:32:46,100679,53,24,328,327,427
6:32:49,100680,53,24,328,328,427
6:32:52,100676,53,24,329,327,427
6:32:55,100680,53,24,329,328,427
6:32:58,100678,53,24,329,327,427
6:33:1,100681,53,24,328,327,427
6:33:4,100679,53,24,329,327,427
6:33:7,100679,53,24,328,327,427
6:33:10,100679,53,24,328,327,427
6:33:13,100677,53,24,329,327,427
6:33:16,100684,53,24,328,327,427
6:33:19,100680,54,24,329,327,427
6:33:22,100679,53,24,328,327,427
6:33:25,100678,53,24,329,327,427
6:33:28,100679,54,24,328,328,427
6:33:31,100681,53,24,329,327,427
6:33:34,100681,53,24,329,327,427
6:33:37,100684,54,24,328,327,427
6:33:40,100681,53,24,328,327,427
6:33:43,100679,54,24,329,327,427
6:33:46,100678,53,24,328,327,427
6:33:49,100682,53,24,329,327,427
6:33:52,100682,53,24,329,327,427
6:33:55,100680,53,24,329,327,427
6:33:58,100678,53,24,328,327,427
6:34:1,100679,53,24,328,327,427
6:34:3,100682,53,24,328,327,427
6:34:6,100678,53,24,329,327,427
6:34:9,100684,53,24,329,327,427
6:34:12,100684,53,24,328,327,427
6:34:15,100683,54,24,328,327,427
6:34:18,100680,53,24,329,328,427
6:34:21,100682,54,24,329,327,427
6:34:24,100682,53,24,329,327,427
6:34:27,100686,53,24,328,327,427
6:34:30,100682,53,24,329,327,427
6:34:33,100682,53,24,328,328,427
6:34:36,100680,53,24,329,327,428
6:34:39,100679,53,24,329,327,427
6:34:42,100679,53,24,329,327,427
6:34:45,100681,53,24,329,327,427
6:34:48,100680,53,24,328,327,427
6:34:51,100682,53,24,329,327,427
6:34:54,100685,53,24,329,327,427
6:34:57,100681,53,24,328,327,427
6:35:0,100684,53,24,328,327,427
6:35:3,100684,53,24,329,328,427
6:35:6,100681,53,24,329,327,427
6:35:9,100682,53,24,328,327,427
6:35:12,100682,53,24,329,328,427
6:35:15,100680,53,24,329,327,427
6:35:18,100680,53,24,328,327,427
6:35:21,100680,53,24,329,327,427
6:35:24,100684,53,24,329,327,427
6:35:27,100681,53,24,328,327,427
6:35:30,100680,53,24,328,327,427
6:35:33,100678,53,24,329,327,427
6:35:36,100683,53,24,329,328,427
6:35:39,100678,53,24,328,327,427
6:35:42,100682,53,24,329,327,427
6:35:45,100684,54,24,329,327,427
6:35:48,100685,54,24,329,327,427
6:35:51,100685,53,24,328,328,427
6:35:54,100682,53,24,329,328,427
6:35:57,100685,53,24,328,327,427
6:36:0,100685,53,24,328,327,427
6:36:3,100684,53,24,328,327,427
6:36:6,100682,53,24,329,327,427
6:36:9,100685,53,24,328,327,427
6:36:12,100680,53,24,329,327,427
6:36:15,100683,53,24,329,327,427
6:36:18,100684,53,24,328,327,427
6:36:21,100682,53,24,328,327,427
6:36:24,100686,53,24,328,327,427
6:36:27,100678,53,24,328,327,427
6:36:30,100683,53,24,329,328,427
6:36:33,100682,53,24,328,328,427
6:36:36,100682,54,24,328,327,427
6:36:39,100681,53,24,329,327,427
6:36:42,100684,53,24,329,327,427
6:36:44,100684,53,24,328,327,427
6:36:47,100682,53,24,328,327,427
6:36:50,100685,53,24,328,328,427
6:36:53,100682,53,24,329,327,427
6:36:56,100683,53,24,328,327,427
6:36:59,100685,53,24,329,327,427
6:37:2,100686,53,24,328,328,427
6:37:5,100683,53,24,329,328,427
6:37:8,100684,53,24,328,327,427
6:37:11,100682,53,24,328,327,427
6:37:14,100684,53,24,329,327,427
6:37:17,100683,53,24,329,327,427
6:37:20,100682,53,24,329,327,427
6:37:23,100683,53,24,328,327,427
6:37:26,100683,53,24,328,327,427
6:37:29,100683,53,24,329,327,427
6:37:32,100683,53,24,328,327,427
6:37:35,100683,53,24,329,327,427
6:37:38,100685,53,24,329,328,427
6:37:41,100685,53,24,328,328,427
6:37:44,100684,53,24,328,327,427
6:37:47,100687,53,24,329,327,427
6:37:50,100682,53,24,329,327,427
6:37:53,100686,53,24,328,327,427
6:37:56,100682,53,24,328,328,427
6:37:59,100685,53,24,329,327,427
6:38:2,100682,53,24,329,327,427
6:38:5,100684,53,24,328,327,427
6:38:8,100683,53,24,328,327,427
6:38:11,100687,53,24,328,327,427
6:38:14,100684,53,24,328,328,427
6:38:17,100685,53,24,329,327,427
6:38:20,100684,53,24,329,328,427
6:38:23,100681,53,24,329,328,427
6:38:26,100685,53,24,328,327,427
6:38:29,100683,53,24,329,327,427
6:38:32,100684,53,24,328,328,427
6:38:35,100686,53,24,328,327,427
6:38:38,100683,53,24,329,327,427
6:38:41,100684,53,24,329,327,427
6:38:44,100687,53,24,329,327,427
6:38:47,100683,53,24,329,327,427
6:38:50,100684,53,24,328,328,427
6:38:53,100681,53,24,328,327,427
6:38:56,100687,53,24,329,327,427
6:38:59,100684,53,24,328,328,427
6:39:2,100685,53,24,328,327,427
6:39:5,100683,53,24,329,327,427
6:39:8,100683,53,24,329,327,427
6:39:11,100682,53,24,329,327,427
6:39:14,100685,53,24,329,327,427
6:39:17,100684,53,24,329,327,427
6:39:20,100681,53,24,328,328,427
6:39:23,100685,53,24,328,328,427
6:39:26,100683,53,24,329,327,427
6:39:28,100687,53,24,328,327,427
6:39:31,100682,53,24,328,327,427
6:39:34,100686,53,24,328,327,427
6:39:37,100685,53,24,328,327,427
6:39:40,100686,53,24,328,327,427
6:39:43,100685,53,24,329,327,427
6:39:46,100687,53,24,329,328,427
6:39:49,100684,53,24,329,327,427
6:39:52,100686,53,24,328,327,427
6:39:55,100687,53,24,329,328,427
6:39:58,100682,53,24,329,327,427
6:40:1,100687,53,24,328,327,427
6:40:4,100685,53,24,328,328,427
6:40:7,100685,53,24,329,327,427
6:40:10,100684,53,24,329,327,427
6:40:13,100684,53,24,329,327,427
6:40:16,100684,53,24,329,327,427
6:40:19,100683,53,24,328,328,427
6:40:22,100681,53,24,329,327,427
6:40:25,100682,53,24,328,327,427
6:40:28,100683,53,24,328,327,427
6:40:31,100684,53,24,329,327,427
6:40:34,100684,53,24,328,327,426
6:40:37,100683,53,24,328,327,427
6:40:40,100688,53,24,329,328,427
6:40:43,100688,53,24,328,328,427
6:40:46,100686,53,24,328,327,427
6:40:49,100687,53,24,329,328,427
6:40:52,100684,53,24,328,327,427
6:40:55,100688,53,24,329,327,427
6:40:58,100683,53,24,328,327,427
6:41:1,100685,53,24,328,327,427
6:41:4,100686,53,24,328,327,427
6:41:7,100685,53,24,328,327,427
6:41:10,100685,53,24,329,327,427
6:41:13,100688,53,24,328,327,427
6:41:16,100687,53,24,328,327,427
6:41:19,100687,53,24,328,328,427
6:41:22,100686,53,24,328,327,427
6:41:25,100688,53,24,328,327,427
6:41:28,100687,53,24,328,328,427
6:41:31,100688,53,24,329,327,427
6:41:34,100687,53,24,328,327,427
6:41:37,100688,53,24,328,328,427
6:41:40,100689,53,24,328,327,427
6:41:43,100685,53,24,329,327,427
6:41:46,100686,53,24,329,327,427
6:41:49,100686,53,24,328,327,427
6:41:52,100686,53,24,329,328,427
6:41:55,100686,53,24,329,327,427
6:41:58,100684,53,24,329,327,427
6:42:1,100689,53,24,329,327,427
6:42:4,100686,53,24,328,327,427
6:42:7,100688,53,24,328,327,427
6:42:10,100686,53,24,329,327,427
6:42:12,100686,53,24,329,328,427
6:42:15,100686,53,24,329,327,427
6:42:18,100687,53,24,328,327,427
6:42:21,100687,53,24,329,328,428
6:42:24,100687,53,24,329,327,427
6:42:27,100685,53,24,328,327,427
6:42:30,100683,53,24,328,327,427
6:42:33,100684,53,24,329,327,427
6:42:36,100687,53,24,328,327,427
6:42:39,100690,53,24,329,327,427
6:42:42,100688,53,24,329,327,427
6:42:45,100688,53,24,328,328,427
6:42:48,100686,53,24,329,327,427
6:42:51,100687,53,24,328,327,427
6:42:54,100687,53,24,328,328,427
6:42:57,100686,53,24,329,327,427
6:43:0,100688,53,24,329,327,427
6:43:3,100687,53,24,328,327,427
6:43:6,100686,53,24,329,327,427
6:43:9,100684,53,24,329,328,427
6:43:12,100683,53,24,329,327,427
6:43:15,100684,53,24,328,327,427
6:43:18,100688,53,24,329,328,427
6:43:21,100686,53,24,329,327,427
6:43:24,100687,53,24,329,327,427
6:43:27,100686,53,24,328,327,427
6:43:30,100686,53,24,328,328,427
6:43:33,100688,53,24,329,327,427
6:43:36,100686,53,24,328,327,427
6:43:39,100686,53,24,329,327,427
6:43:42,100688,53,24,329,327,427
6:43:45,100685,53,24,328,327,427
6:43:48,100687,53,24,328,327,427
6:43:51,100686,53,24,329,327,427
6:43:54,100689,53,24,328,327,427
6:43:57,100689,52,24,329,327,427
6:44:0,100687,53,24,328,327,427
6:44:3,100687,53,24,328,327,427
6:44:6,100691,53,24,329,327,427
6:44:9,100687,53,24,329,328,427
6:44:12,100689,53,24,328,327,427
6:44:15,100689,53,24,329,327,427
6:44:18,100686,53,24,329,327,427
6:44:21,100688,53,24,328,327,427
6:44:24,100689,53,24,329,327,427
6:44:27,100687,53,24,328,327,427
6:44:30,100689,53,24,328,328,427
6:44:33,100689,53,24,329,327,427
6:44:36,100687,53,24,328,327,427
6:44:39,100689,53,24,328,327,427
6:44:42,100689,53,24,329,327,427
6:44:45,100686,53,24,328,328,427
6:44:48,100689,53,24,329,327,427
6:44:51,100690,53,24,329,327,427
6:44:54,100688,53,24,329,327,427
6:44:56,100690,53,24,329,327,427
6:44:59,100691,52,24,328,328,427
6:45:2,100689,53,24,328,327,427
6:45:5,100691,53,24,329,327,427
6:45:8,100689,53,24,328,327,427
6:45:11,100689,52,24,328,327,427
6:45:14,100690,52,24,328,327,427
6:45:17,100689,53,24,328,327,427
6:45:20,100687,52,24,328,327,427
6:45:23,100687,53,24,328,328,427
6:45:26,100688,53,24,328,328,427
6:45:29,100690,53,24,329,327,427
6:45:32,100691,53,24,329,327,427
6:45:35,100692,53,24,329,327,427
6:45:38,100691,53,24,329,327,427
6:45:41,100690,53,24,329,328,427
6:45:44,100691,53,24,329,327,427
6:45:47,100691,53,24,328,327,427
6:45:50,100693,53,24,329,327,427
6:45:53,100691,52,24,329,328,427
6:45:56,100692,52,24,328,327,427
6:45:59,100691,53,24,328,327,427
6:46:2,100694,53,24,329,327,427
6:46:5,100691,52,24,329,327,427
6:46:8,100689,52,24,328,327,427
6:46:11,100690,53,24,328,327,427
6:46:14,100692,53,24,329,327,427
6:46:17,100695,53,24,329,327,427
6:46:20,100690,53,24,328,327,427
6:46:23,100690,53,24,328,327,427
6:46:26,100692,53,24,329,327,427
6:46:29,100693,52,24,328,327,427
6:46:32,100691,52,24,328,327,427
6:46:35,100688,53,24,328,328,427
6:46:38,100689,52,24,329,327,427
6:46:41,100692,52,24,329,327,427
6:46:44,100691,53,24,329,328,427
6:46:47,100690,53,24,328,327,427
6:46:50,100688,52,24,328,327,427
6:46:53,100688,53,24,329,327,427
6:46:56,100689,53,24,329,327,427
6:46:59,100691,52,24,328,327,427
6:47:2,100689,52,24,328,327,427
6:47:5,100685,53,24,328,327,427
6:47:8,100690,53,24,328,328,427
6:47:11,100693,53,24,329,328,427
6:47:14,100690,53,24,329,327,427
6:47:17,100691,52,24,329,327,427
6:47:20,100690,52,24,328,328,427
6:47:23,100692,53,24,328,327,427
6:47:26,100692,52,24,328,327,427
6:47:29,100693,52,24,328,328,427
6:47:32,100689,52,24,328,327,427
6:47:35,100690,52,24,328,328,427
6:47:37,100689,52,24,329,327,427
6:47:40,100694,53,24,328,327,427
6:47:43,100691,53,24,329,327,428
6:47:46,100689,52,24,328,328,427
6:47:49,100690,53,24,328,327,427
6:47:52,100689,52,24,328,327,427
6:47:55,100689,53,24,329,328,427
6:47:58,100693,52,24,328,327,427
6:48:1,100693,52,24,328,327,427
6:48:4,100690,53,24,328,327,427
6:48:7,100686,53,24,328,327,427
6:48:10,100689,53,24,329,327,427
6:48:13,100690,53,24,329,327,427
6:48:16,100694,52,24,329,328,427
6:48:19,100693,52,24,328,327,427
6:48:22,100690,52,24,328,327,427
6:48:25,100691,52,24,328,327,427
6:48:28,100690,53,24,328,327,427
6:48:31,100691,52,24,328,328,427
6:48:34,100689,53,24,328,327,427
6:48:37,100694,53,24,328,327,427
6:48:40,100690,52,24,328,327,427
6:48:43,100690,53,24,328,327,427
6:48:46,100690,53,24,328,328,427
6:48:49,100691,53,24,328,327,427
6:48:52,100692,53,24,329,327,427
6:48:55,100688,53,24,328,327,427
6:48:58,100688,53,24,328,327,427
6:49:1,100688,53,24,329,327,427
6:49:4,100689,53,24,329,327,427
6:49:7,100687,53,24,328,327,427
6:49:10,100689,53,24,329,327,427
6:49:13,100691,52,24,329,328,427
6:49:16,100688,53,24,329,328,427
6:49:19,100691,53,24,329,327,427
6:49:22,100692,53,24,329,327,427
6:49:25,100690,52,24,329,327,427
6:49:28,100686,53,24,329,327,427
6:49:31,100689,53,24,328,327,427
6:49:34,100688,53,24,329,327,427
6:49:37,100691,53,24,329,327,427
6:49:40,100690,53,24,328,327,427
6:49:43,100684,53,24,329,327,427
6:49:46,100688,53,24,328,327,427
6:49:49,100689,53,24,328,327,427
6:49:52,100690,53,24,329,327,427
6:49:55,100688,53,24,328,328,427
6:49:58,100687,53,24,328,328,427
6:50:1,100689,53,24,329,327,427
6:50:4,100692,53,24,328,327,427
6:50:7,100690,53,24,329,328,427
6:50:10,100687,52,24,328,328,427
6:50:13,100688,53,24,329,327,427
6:50:16,100685,53,24,328,327,427
6:50:19,100684,53,24,329,327,427
6:50:21,100688,53,24,328,327,427
6:50:24,100692,53,24,328,327,427
6:50:27,100688,53,24,328,327,427
6:50:30,100688,53,24,329,327,427
6:50:33,100687,53,24,329,327,427
6:50:36,100688,53,24,329,327,427
6:50:39,100689,53,24,329,327,427
6:50:42,100687,53,24,328,327,427
6:50:45,100687,53,24,329,327,427
6:50:48,100691,53,24,329,327,427
6:50:51,100688,53,24,328,327,427
6:50:54,100687,53,24,328,327,427
6:50:57,100690,53,24,329,328,427
6:51:0,100688,53,24,329,327,427
6:51:3,100687,53,24,328,328,427
6:51:6,100686,53,24,329,327,427
6:51:9,100684,53,24,328,327,427
6:51:12,100686,53,24,328,327,427
6:51:15,100689,53,24,329,327,427
6:51:18,100687,53,24,329,327,427
6:51:21,100683,53,24,329,327,427
6:51:24,100685,53,24,329,327,427
6:51:27,100685,53,24,328,327,427
6:51:30,100688,53,24,329,327,427
6:51:33,100688,53,24,329,327,427
6:51:36,100685,53,24,329,327,427
6:51:39,100687,53,24,329,327,427
6:51:42,100683,53,24,328,327,427
6:51:45,100687,53,24,329,327,427
6:51:48,100684,53,24,329,327,427
6:51:51,100682,53,24,329,328,427
6:51:54,100685,53,24,329,327,427
6:51:57,100689,53,24,328,327,427
6:52:0,100688,53,24,328,328,427
6:52:3,100688,53,24,329,327,427
6:52:6,100685,53,24,329,327,427
6:52:9,100685,53,24,328,327,427
6:52:12,100688,53,24,329,327,427
6:52:15,100687,53,24,329,328,427
6:52:18,100685,53,24,328,328,427
6:52:21,100686,53,24,328,327,427
6:52:24,100689,53,24,328,327,427
6:52:27,100684,53,24,328,327,427
6:52:30,100684,53,24,328,327,427
6:52:33,100684,53,24,328,327,427
6:52:36,100684,53,24,329,327,427
6:52:39,100687,53,24,328,327,427
6:52:42,100686,53,24,328,327,427
6:52:45,100687,53,24,329,327,427
6:52:48,100689,53,24,329,328,427
6:52:51,100685,53,24,329,327,427
6:52:54,100685,53,24,329,328,427
6:52:57,100687,53,24,328,327,427
6:53:0,100687,53,24,328,327,427
6:53:3,100690,53,24,328,327,427
6:53:5,100687,53,24,328,327,427
6:53:8,100685,53,24,328,327,427
6:53:11,100688,53,24,328,327,427
6:53:14,100686,53,24,328,327,427
6:53:17,100687,53,24,329,327,427
6:53:20,100687,53,24,329,327,427
6:53:23,100687,53,24,329,327,427
6:53:26,100687,53,24,328,327,427
6:53:29,100690,53,24,328,327,427
6:53:32,100687,53,24,329,328,427
6:53:35,100687,53,24,328,327,427
6:53:38,100689,53,24,329,327,427
6:53:41,100688,53,24,328,327,427
6:53:44,100687,53,24,328,327,427
6:53:47,100687,53,24,329,327,427
6:53:50,100687,53,24,329,327,427
6:53:53,100688,53,24,328,327,427
6:53:56,100689,53,24,328,327,427
6:53:59,100689,53,24,329,327,427
6:54:2,100691,53,24,328,327,427
6:54:5,100690,53,24,329,327,427
6:54:8,100690,53,24,329,328,427
6:54:11,100688,53,24,328,327,427
6:54:14,100692,53,24,328,327,427
6:54:17,100689,53,24,329,327,427
6:54:20,100688,53,24,328,327,427
6:54:23,100692,52,24,329,327,427
6:54:26,100690,53,24,328,327,427
6:54:29,100688,53,24,328,327,427
6:54:32,100690,53,24,328,327,427
6:54:35,100691,52,24,328,327,427
6:54:38,100691,53,24,328,328,427
6:54:41,100690,53,24,329,327,427
6:54:44,100690,53,24,328,328,427
6:54:47,100690,53,24,328,327,427
6:54:50,100691,52,24,328,327,427
